source_file_name,hospital_id,hospital_name,last_updated_on,hospital_state,license_number,payer_name,plan_name,code_type,raw_code,description,setting,modifiers,standard_charge_gross,standard_charge_discounted_cash,standard_charge_negotiated_dollar,standard_charge_negotiated_percentage,standard_charge_min,standard_charge_max,standard_charge_methodology,additional_payer_notes,additional_generic_notes
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,cigna,cignaopenaccess1413,CPT,99283,HC EMERG DEPT F/U VISIT LVL 3,both,null,2182.13,414.6,2738,null,null,null,Case Rate,. Lesser of 100% of billed charges applies.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,hip,emblemprimesilver3314,CPT,43239,HC UGI W BX. SGL/MULTIPLE,both,null,1464.39,278.23,1040.48,null,null,null,Case Rate,"100 Percent of Medicaid APG. Not APG payable, or payable under another fee schedule like ASP/AWP pays at 30% of charges",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,medicare,unitedhealthcarecommunitymedicare1370,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,1037.64,null,null,null,Case Rate,100% of Medicare OPPS.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,medicare,elderplanfida3718,CPT,99283,HC EMERGENCY DEPT VISIT LVL 3,both,null,5106.17,970.17,4182,null,null,null,Case Rate,. Lesser of 100% of billed charges applies.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,metroplus,metroplusgoldplusplanexchange1627,LOCAL,43239,HEAD HUM 19MM 50MM SHLDR UNIVERS STRL LF CUF ARTHROPATHY,both,null,32829.5,6237.61,10833.74,33,null,null,percent of total billed charges,"33 percent of billed charges. Add on payment. Minimum charges threshold of $65,00.",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,ghi,iuoelocal14-14b1637,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,11671,null,null,null,Case Rate,.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,hip,hipvipmedicarebold3069,MS-DRG,MS-DRG 872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,24149.58,null,null,null,Case Rate,"Medicare Base Rate times Standard Inpatient Weight GMLOS + 8 Outlier per Diem $4,623.00. Add-on payment, and lesser of 100% of billed charges.",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,uhc,unitedhealthcarechoicenslij1773,MS-DRG,MS-DRG 872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,34416.84,null,null,null,Case Rate,"Medicare Base Rate times Standard Inpatient Weight AMLOS + 5 Outlier per Diem $7,017.00. Add-on payment, and lesser of 100% of billed charges.",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,hip,emblemselectcaregoldexchange3720,CPT,99283,HC EMERGENCY DEPT VISIT LVL 3,both,null,5106.17,970.17,2560,null,null,null,Case Rate,.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,multiplan,globalexcelmanagementi1239,CPT,43239,HC UGI W BX. SGL/MULTIPLE,both,null,1464.39,278.23,1142.22,78,null,null,percent of total billed charges,78% of Billed Charges. Lesser of 100% of billed charges applies.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,hip,hipvipmedicare(montefiore)1218,LOCAL,43239,HEAD HUM 19MM 50MM SHLDR UNIVERS STRL LF CUF ARTHROPATHY,both,null,32829.5,6237.61,null,null,null,null,null,Not separately priced,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,medicare,bcbsseniorcaresupplemental1190,MS-DRG,MS-DRG 872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,10076.87,null,null,null,Case Rate,"Medicare Base Rate times Standard Inpatient Weight 100 percent of Medicare DRG. Add-on payment,  .",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,healthfirst,healthfirstgoldleafexchange1805,CPT,99283,HC EMERG DEPT F/U VISIT LVL 3,both,null,2182.13,414.6,1,null,null,null,Case Rate,225% of NYS APG. Paid once per service date and lesser of 100% of billed charges.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,healthfirst,healthfirstbronzetotal,CPT,43239,HC UGI W BX. SGL/MULTIPLE,both,null,1464.39,278.23,null,null,null,null,null,null,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,bcbs,bcbsout/statehmo1208,CPT,99283,HC EMERGENCY DEPT VISIT LVL 3,both,null,5106.17,970.17,5228,null,null,null,Case Rate,. Lesser of 100% of billed charges applies.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,magnacare,americanplanadministrators(magnacare)1735,LOCAL,43239,HEAD HUM 19MM 50MM SHLDR UNIVERS STRL LF CUF ARTHROPATHY,both,null,32829.5,6237.61,5909.31,18,null,null,percent of total billed charges,18 percent of billed charges. Add on payment; 15% when billed with CAS,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,metroplus,metroplussilverplusplanexchange1626,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,2054.52,null,null,null,Case Rate,198 Percent of Medicare OPPS. Metroplus will reimburse unlisted codes and described codes with no Medicare rate at 50 percent of charges.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,hip,emblemselectcaregoldexchange3720,MS-DRG,MS-DRG 872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,28411.27,null,null,null,Case Rate,"Medicare Base Rate times Standard Inpatient Weight Add-on payment, and lesser of 100% of billed charges.",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,multiplan,axaassistance1228,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,null,78,null,null,percent of total billed charges,78% of Billed Charges. Lesser of 100% of billed charges applies.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,hip,emblemhealthcarepartnersessential33014,LOCAL,43239,HEAD HUM 19MM 50MM SHLDR UNIVERS STRL LF CUF ARTHROPATHY,both,null,32829.5,6237.61,13788.39,42,null,null,percent of total billed charges,"42 percent of billed charges. Add on payment. Minimum charges threshold of $15,000.",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,healthfirst,healthfirstbronzeleafexchange1806,CPT,99283,HC EMERG DEPT F/U VISIT LVL 3,both,null,2182.13,414.6,1,null,null,null,Case Rate,225% of NYS APG. Paid once per service date and lesser of 100% of billed charges.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,healthfirst,healthfirstassuredcare1919,CPT,99283,HC EMERG DEPT F/U VISIT LVL 3,both,null,2182.13,414.6,220.5,null,null,null,Case Rate,Fixed Rate.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,magnacare,jointindustryboardofelectricalind2057,CPT,99283,HC EMERGENCY DEPT VISIT LVL 3,both,null,5106.17,970.17,2679,null,null,null,Case Rate,. All diagnostic and evaluation services except MRI and CT Scans will be paid as add-ons. Lesser of 100% of billed charges applies.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,hip,emblemprimegold3315,CPT,43239,HC UGI W BX. SGL/MULTIPLE,both,null,1464.39,278.23,1037.64,null,null,null,Case Rate,100% of Medicare OPPS.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,medicare,partnershealthplanmedicare(hbonly)1686,CPT,99283,HC EMERG DEPT F/U VISIT LVL 3,both,null,2182.13,414.6,326.6,null,null,null,Case Rate,100% of Medicare OPPS.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,healthplus,healthplusamerigroupnyfamilyhealthplusny1091,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,1040.48,null,null,null,Case rate,100 Percent of Medicaid APG.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,healthfirst,healthfirstessentialplan41785,CPT,99283,HC EMERG DEPT F/U VISIT LVL 3,both,null,2182.13,414.6,165,null,null,null,Case Rate,Paid at $165. Paid once per service date and lesser of 100% of billed charges.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,hip,emblemhealthcarepartnersessential43015,MS-DRG,MS-DRG 872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,25883.26,null,null,null,Case Rate,"Medicare Base Rate times Standard Inpatient Weight GMLOS + 8 Outlier per Diem $6,706.00. Add-on payment, and lesser of 100% of billed charges.",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,hip,emblemselectcareplatinumexchange1612,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,17412.69,73,null,null,percent of total billed charges,73 percent of billed charges,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,hip,hipvipmedicare(cohort2hcp)3370,MS-DRG,MS-DRG 872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,34416.84,null,null,null,Case Rate,"Medicare Base Rate times Standard Inpatient Weight AMLOS + 5 Outlier per Diem $7,017.00. Add-on payment, and lesser of 100% of billed charges.",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,hip,hipvipmedicareprime1099,MS-DRG,MS-DRG 872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,10076.87,null,null,null,Case Rate,"Medicare Base Rate times Standard Inpatient Weight 100 percent of Medicare DRG. Add-on payment, .",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,bcbs,bcbsout/statepos1211,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,7334,null,null,null,Case Rate,. All Add ons apply except drugs and lesser of 100% of billed charges.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,healthfirst,healthfirstgoldleafexchange1805,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,2341.08,null,null,null,Case Rate,225% of NYS APG. Lesser of 100% of billed charges applies.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,bcbs,bcbsout/stateepo1213,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,7334,null,null,null,Case Rate,. All Add ons apply except drugs and lesser of 100% of billed charges.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,hip,emblemselectcarecatastropicexchange 3856,CPT,99283,HC EMERG DEPT F/U VISIT LVL 3,both,null,2182.13,414.6,2102.05,null,null,null,Case Rate,.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,uhc,unitedhealthcarenavigate1404,MS-DRG,MS-DRG 872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,34416.84,null,null,null,Case Rate,"Medicare Base Rate times Standard Inpatient Weight AMLOS + 5 Outlier per Diem $7,017.00. Add-on payment, and lesser of 100% of billed charges.",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,hip,emblemessentialplan32061,LOCAL,43239,HEAD HUM 19MM 50MM SHLDR UNIVERS STRL LF CUF ARTHROPATHY,both,null,32829.5,6237.61,null,null,null,null,null,Not separately priced,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,bcbs,bcbsblueaccesseposmallgroup3716,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,5812,null,null,null,Case Rate,. All Add ons apply except drugs and lesser of 100% of billed charges.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,hip,emblemselectcaregoldexchange1611,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,17412.69,73,null,null,percent of total billed charges,73 percent of billed charges,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,hip,hipmedicaid-enhancedcare(cohort2hcp)3369,LOCAL,43239,HEAD HUM 19MM 50MM SHLDR UNIVERS STRL LF CUF ARTHROPATHY,both,null,32829.5,6237.61,null,null,null,null,null,Not separately priced,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,multiplan,kaiserpermanente1246,CPT,43239,HC UGI W BX. SGL/MULTIPLE,both,null,1464.39,278.23,1142.22,78,null,null,percent of total billed charges,78% of Billed Charges. Lesser of 100% of billed charges applies.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,multiplan,principallifeinsco1255,CPT,99283,HC EMERG DEPT F/U VISIT LVL 3,both,null,2182.13,414.6,1702.06,78,null,null,percent of total billed charges,78% of Billed Charges. Lesser of 100% of billed charges applies.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,healthplus,bcbshealthplusessentialplan1&200-2502010,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,2341.08,null,null,null,Case Rate,225 Percent of Medicaid APG.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,metroplus,metroplusgoldcare23729,CPT,99283,HC EMERGENCY DEPT VISIT LVL 3,both,null,5106.17,970.17,4705,null,null,null,Case Rate,. Lesser of 100% of billed charges applies.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,magnacare,magnacare-capitaldistphyshealth1499,CPT,99283,HC EMERGENCY DEPT VISIT LVL 3,both,null,5106.17,970.17,4370,null,null,null,Case Rate,. All diagnostic and evaluation services except MRI and CT Scans will be paid as add-ons. Lesser of 100% of billed charges applies.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,ghi,ghiemblemhealthppo1273,CPT,43239,HC UGI W BX. SGL/MULTIPLE,both,null,1464.39,278.23,11671,null,null,null,Case Rate,.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,fidelis,fideliscaregoldchildexchange2200,LOCAL,43239,HEAD HUM 19MM 50MM SHLDR UNIVERS STRL LF CUF ARTHROPATHY,both,null,32829.5,6237.61,9136.45,27.83,null,null,percent of total billed charges,27.83 percent of billed charges. Add on payment. Minimum charges threshold of $800.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,fidelis,fidelisessentialplan22015,LOCAL,43239,HEAD HUM 19MM 50MM SHLDR UNIVERS STRL LF CUF ARTHROPATHY,both,null,32829.5,6237.61,9136.45,27.83,null,null,percent of total billed charges,27.83 percent of billed charges. Add on payment. Minimum charges threshold of $800.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,magnacare,magnacaredirectplus(preferredclient)3779,CPT,43239,HC UGI W BX. SGL/MULTIPLE,both,null,1464.39,278.23,1092.5,null,null,null,Fee Schedule,105 percent of Medicaid APG. otherwise 105% of Ordered NYS MCD FS or 105% of ASP+6%,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,medicare,humanamedicareadvantage1680,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,1037.64,null,null,null,Case Rate,100% of Medicare OPPS.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,cigna,cignappo1047,CPT,99283,HC EMERGENCY DEPT VISIT LVL 3,both,null,5106.17,970.17,2738,null,null,null,Case Rate,. Lesser of 100% of billed charges applies.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,bcbs,bcbsblueaccessgepolargegroup3773,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,1040.48,null,null,null,Fee Schedule,135 percent of Medicaid APG. otherwise 135% of Ordered NYS MCD FS or 135% of ASP+6%,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,healthplus,bcbshealthplusessentialplan1&200-2502010,CPT,99283,HC EMERGENCY DEPT VISIT LVL 3,both,null,5106.17,970.17,1,null,null,null,Case Rate,225 Percent of Medicaid APG.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,cigna,consolidatedhealthplan(hbonly)1367,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,6034,null,null,null,Case Rate,". MPL 100/50/25% maxmium of 3 procedures. All add ons apply, and lesser of 100% of billed charges",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,hip,emblemessentialplan22060,CPT,99283,HC EMERGENCY DEPT VISIT LVL 3,both,null,5106.17,970.17,1531.85,30,null,null,percent of total billed charges,30 percent of billed charges,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,oxford,oxfordhealthplansfreedom1134,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,6737.68,null,null,null,Case Rate,". MPL 100/50/25% all add ons apply, and lesser of 100% of billed charges",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,aetna,nipponlife-aetna1394,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,8124.66,null,null,null,Case Rate,". Primary procedure pays at 100%, secondary at 50%, all subsequent at 25%.  Lesser of applies when negotiated rates exceed charges less addons.",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,multiplan,fiservhealth1235,LOCAL,43239,HEAD HUM 19MM 50MM SHLDR UNIVERS STRL LF CUF ARTHROPATHY,both,null,32829.5,6237.61,25607.01,78,null,null,percent of total billed charges,78 percent of billed charges. Add on payment,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,fidelis,fideliscaresilverchildexchange1519,CPT,43239,HC UGI W BX. SGL/MULTIPLE,both,null,1464.39,278.23,1872.86,null,null,null,Fee Schedule,180 Percent of Medicaid APG. Covered services not payable under Medicaid Fee Schedules default to a payment of 87.5 percent of charges.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,1199,local1199seiuhomecarebenefitfund2778,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,1248.57,null,null,null,Case Rate,"120 Percent of Medicaid APG. Not APG payable, or payable under another fee schedule like ASP/AWP pays at 30% of charges",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,medicare,wtchealthprogram-nyu1482,LOCAL,43239,HEAD HUM 19MM 50MM SHLDR UNIVERS STRL LF CUF ARTHROPATHY,both,null,32829.5,6237.61,null,null,null,null,null,Not separately priced,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,multiplan,guardianlifeinsurancecoofamerica1432,CPT,43239,HC UGI W BX. SGL/MULTIPLE,both,null,1464.39,278.23,1142.22,78,null,null,percent of total billed charges,78% of Billed Charges. Lesser of 100% of billed charges applies.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,bcbs,empireplan/valueoptions1317,CPT,99283,HC EMERGENCY DEPT VISIT LVL 3,both,null,5106.17,970.17,5228,null,null,null,Case Rate,. Lesser of 100% of billed charges applies.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,aetna,wellnet1755,CPT,43239,HC UGI W BX. SGL/MULTIPLE,both,null,1464.39,278.23,8124.66,null,null,null,Case Rate,". Primary procedure pays at 100%, secondary at 50%, all subsequent at 25%.  Lesser of applies when negotiated rates exceed charges less addons.",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,hip,emblemselectcare(cohort2hcp)3372,CPT,99283,HC EMERG DEPT F/U VISIT LVL 3,both,null,2182.13,414.6,4182,null,null,null,Case Rate,. Lesser of 100% of billed charges applies.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,fidelis,fidelisessentialplan32202,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,1290.19,null,null,null,Case rate,124 Percent of Medicaid APG. Covered services not payable under Medicaid Fee Schedules default to a payment of 50 percent of charges.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,multiplan,screenactorsguild1220,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,null,78,null,null,percent of total billed charges,78% of Billed Charges. Lesser of 100% of billed charges applies.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,multiplan,screenactorsguild1220,CPT,99283,HC EMERGENCY DEPT VISIT LVL 3,both,null,5106.17,970.17,3982.81,78,null,null,percent of total billed charges,78% of Billed Charges. Lesser of 100% of billed charges applies.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,medicare,vnsmedicareadvspecialneeds(hbonly)1384,CPT,43239,HC UGI W BX. SGL/MULTIPLE,both,null,1464.39,278.23,1037.64,null,null,null,Case Rate,100% of Medicare OPPS.,null
